hex_id,Elevation,TotalRainfall,Slope,LengthFromRiver,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,Risk_Score,Risk_Score_rw,r_stream_m,w_stream_m,r_elev,w_elev,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,r_lu,w_lu
8a658bd1595ffff,190,1429.04,25.58,588.83752,M101,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3170ffff,184,1448.38,59.55,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02ae7fff,0,1423.95,0,601,M101,M,M1,M,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd11967fff,199,1422.55,25.1,106.17455,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b9ffff,188,1422.23,42.48,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1506ffff,51,1424.62,34.05,601,M101,M,M1,M,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd11157fff,186,1422.25,44.23,241.96268,U101,U,U1,U,13,3,3,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd31627fff,92,1446.98,39.44,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0661ffff,213,1425.92,24.65,588.83752,M304,M,M3,M,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd00537fff,0,1428.82,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1cd1ffff,32,1422.18,70.07,588.83752,F201,F,F2,F,12,3,2,0.26,3,3,4,0.3,2,0.26,0.16,1,0.02
8a658bd0608ffff,47,1429.65,60.21,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1585ffff,181,1427.3,53,75.08631,U201,U,U2,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd11d47fff,174,1422.66,65.32,96.44206,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15917fff,89,1430.9,43.23,176.17594,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31a2ffff,230,1462.74,22.39,588.83752,M102,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0628ffff,89,1426.94,55.42,588.83752,U502,U,U5,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15a5ffff,211,1424.46,8.59,82.63369,U101,U,U1,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd064d7fff,90,1427.59,61.65,588.83752,A204,A,A2,A,13,3,2,0.26,3,3,4,0.3,1,0.26,0.16,3,0.02
8a658bd118effff,188,1422.32,70.18,588.83752,U101,U,U1,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd11c6ffff,174,1422.41,52.45,601,U101,U,U1,U,14,3,1,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd063affff,197,1429.38,66.17,588.83752,M201,M,M2,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1cc47fff,,1422.28,39.23,601,U201,U,U2,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd156d7fff,177,1423.05,1.74,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02db7fff,193,1424.09,38,82.63369,U101,U,U1,U,14,3,3,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd02c8ffff,177,1422.94,60.71,107.51409,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15117fff,216,1426.7,4.61,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04c8ffff,246,1450.95,17.25,588.83752,U201,U,U2,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd03c97fff,0,1423.46,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd0691ffff,230,1441.47,6.43,99.87848,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0215ffff,189,1422.99,45.46,103.62678,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06ab7fff,171,1433.53,62.11,588.83752,U502,U,U5,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd023affff,45,1422.68,38.05,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15967fff,184,1430.47,58.27,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd03d97fff,0,1423.78,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd11167fff,211,1422.27,39.93,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31af7fff,202,1458.2,39.49,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1594ffff,182,1429.11,52.59,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04c87fff,199,1451.64,10.35,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd066d7fff,91,1424.94,50.32,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd312effff,50,1446.28,61.87,588.83752,U502,U,U5,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1084ffff,189,1424.5,56.9,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15627fff,187,1423.72,17.63,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31267fff,235,1450.11,6.77,588.83752,M101,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd00597fff,237,1426.69,28.12,325.18892,U602,U,U6,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06677fff,185,1426.36,27.94,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15487fff,176,1425.22,46.34,52.65779,U101,U,U1,U,14,3,4,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd0229ffff,189,1422.4,5.09,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd00437fff,0,1427.38,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1569ffff,200,1423.2,10.6,96.44206,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04d37fff,199,1460.79,64.41,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd022e7fff,95,1422.78,61.18,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15acffff,176,1424.05,50.95,82.63369,U101,U,U1,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd027affff,227,1422.12,3.36,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd024cffff,246,1422.13,13.24,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd332cffff,193,1431.32,16.32,588.83752,U201,U,U2,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a8ffff,192,1424.67,21.31,601,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02d67fff,239,1424.42,33.41,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1181ffff,208,1422.45,15.45,241.96268,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd150f7fff,211,1424.76,11.68,80.77887,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1546ffff,93,1424.84,43.58,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0676ffff,215,1427.98,10.22,588.83752,M102,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02ce7fff,51,1423.06,64.81,107.51409,U101,U,U1,U,14,3,4,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd158effff,43,1427.18,43.09,75.08631,U601,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02777fff,7,1422.24,70.35,588.83752,U301,U,U3,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1c977fff,92,1422.64,47.69,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd063b7fff,179,1429.47,37.08,588.83752,U502,U,U5,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06507fff,191,1431.94,50.75,588.83752,U502,U,U5,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd118affff,191,1422.48,2.06,96.44206,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd156cffff,176,1422.88,9.36,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3184ffff,172,1467.41,2.16,588.83752,U602,U,U6,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06b97fff,202,1435.13,50.61,588.83752,U502,U,U5,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15af7fff,205,1424.68,34.12,601,U101,U,U1,U,12,2,1,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1cd2ffff,19,1422.17,27.74,588.83752,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15727fff,211,1424.45,22.65,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06b1ffff,176,1436.9,55.15,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06acffff,177,1432.32,56.54,340.81184,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06c87fff,51,1434.63,33.39,72.07233,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02857fff,93,1424.42,30.41,601,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b27fff,185,1422.2,66.08,107.52558,U101,U,U1,U,13,3,3,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd02b07fff,0,1424.9,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd04497fff,197,1440.63,19.71,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06567fff,177,1431.79,1.16,588.83752,M304,M,M3,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15777fff,208,1423.92,16.21,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02c2ffff,184,1423.59,69.09,82.63369,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06af7fff,182,1433.15,62.03,85.77758,U602,U,U6,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06b9ffff,179,1434.47,20.74,588.83752,U502,U,U5,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02ccffff,192,1422.73,21.8,588.83752,M101,M,M1,M,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0452ffff,0,1448.68,73.84,588.83752,U201,U,U2,U,12,3,2,0.26,0,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15707fff,238,1424.21,6.87,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02397fff,42,1422.42,27.27,71.85508,U602,U,U6,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd10847fff,94,1424.78,39.67,52.65779,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd045a7fff,209,1446.28,19.07,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd062effff,90,1427.51,39.55,325.18892,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02037fff,189,1422.72,54.56,103.62678,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06ca7fff,205,1435.76,67.92,72.07233,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd044effff,,1441.44,0,44.65593,W101,W,W1,W,12,2,4,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd044b7fff,235,1441.85,13.05,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06527fff,49,1432.91,51.39,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd028a7fff,190,1424.2,7.48,80.99359,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0622ffff,174,1429.12,67.5,325.18892,U602,U,U6,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04507fff,214,1447.77,26.11,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04cd7fff,0,1450.12,68.05,588.83752,W101,W,W1,W,10,2,2,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd02957fff,174,1425.49,47.79,325.18892,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15387fff,181,1423.78,13.22,106.17455,U101,U,U1,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd020cffff,86,1422.41,42.89,71.85508,U602,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06457fff,50,1428.7,29.37,588.83752,M304,M,M3,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15baffff,89,1426.33,50.89,80.13392,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15147fff,51,1425.73,61.64,75.08631,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd154e7fff,216,1424.94,46.72,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31207fff,200,1449.76,14.04,588.83752,W202,W,W2,W,16,3,2,0.26,3,3,4,0.3,3,0.26,0.16,4,0.02
8a658bd066c7fff,209,1425.11,15.72,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02077fff,45,1422.78,43.51,103.62678,M101,M,M1,M,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06b87fff,179,1435.66,16.84,588.83752,M201,M,M2,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02867fff,215,1425.19,19.83,325.18892,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06aeffff,49,1433.19,53.21,340.81184,U602,U,U6,U,8,2,1,0.26,0,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd04577fff,0,1447.73,0,588.83752,W101,W,W1,W,10,2,2,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd02c0ffff,89,1423.29,64.11,82.63369,U101,U,U1,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd3124ffff,191,1447.67,37.24,588.83752,U201,U,U2,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd02c17fff,211,1423.39,57.24,82.63369,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3321ffff,205,1433.61,7.71,81.88998,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06b57fff,40,1436.87,57.41,85.77758,U602,U,U6,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b37fff,51,1422.22,30.55,127.6263,U101,U,U1,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15a37fff,101,1425.86,65.57,80.13392,U602,U,U6,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd004affff,0,1426.34,0,601,U201,U,U2,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02527fff,214,1422.74,7.32,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11807fff,237,1422.5,18.3,96.44206,U101,U,U1,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1c947fff,0,1422.71,33.62,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0251ffff,93,1422.48,26.06,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd10b57fff,52,1423.77,63.57,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15d6ffff,183,1429.5,60.57,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd316effff,209,1442.19,11.48,588.83752,M101,M,M1,M,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06137fff,49,1435.04,44.92,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02c9ffff,218,1422.91,12.08,107.51409,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15807fff,193,1428.85,28.44,75.08631,U101,U,U1,U,18,4,4,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd068d7fff,199,1435.9,42.13,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0274ffff,86,1422.3,24.27,71.85508,U602,U,U6,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd028f7fff,52,1423.91,64.55,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15a47fff,92,1424.82,2.88,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15367fff,191,1423.78,18.33,235.89065,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd060effff,230,1429.84,37.28,340.81184,U201,U,U2,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1c897fff,255,1422.3,75.87,601,U201,U,U2,U,11,2,1,0.26,4,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd31a5ffff,214,1458.92,18.79,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04c37fff,53,1456.03,59.74,174.82488,U201,U,U2,U,10,2,1,0.26,3,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd3105ffff,195,1453.32,34.01,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd044dffff,0,1439.28,72.35,44.65593,U602,U,U6,U,9,2,3,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd10b27fff,181,1424.56,35.02,52.65779,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd00587fff,185,1427.11,29.69,325.18892,U602,U,U6,U,10,2,1,0.26,0,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06007fff,179,1431.8,25.46,67.3074,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a67fff,176,1425.28,62.68,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0668ffff,54,1425.21,62.68,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06197fff,212,1432.22,16.63,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd068effff,93,1436.88,58.47,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04d9ffff,233,1454.22,28.92,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15b27fff,187,1427.49,1.82,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06adffff,90,1431.78,57.29,340.81184,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0440ffff,0,1443.23,0,588.83752,U602,U,U6,U,8,2,2,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd0282ffff,191,1424.97,45.93,325.18892,U101,U,U1,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd060c7fff,188,1429.49,10.42,340.81184,U201,U,U2,U,14,3,1,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1525ffff,186,1422.76,51.82,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1596ffff,208,1429.87,24,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd31767fff,182,1449.44,58.39,588.83752,U201,U,U2,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd062c7fff,90,1427.11,62.07,588.83752,M101,M,M1,M,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd02057fff,86,1422.64,27.76,71.85508,U201,U,U2,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06ac7fff,174,1432.63,52.05,340.81184,U602,U,U6,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31747fff,182,1448.01,52.06,588.83752,M102,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd33247fff,205,1433.19,47.11,81.88998,U602,U,U6,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1566ffff,187,1423.08,56.55,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1530ffff,190,1423.78,50.51,235.89065,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06167fff,186,1434.64,4.32,588.83752,U502,U,U5,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd10a6ffff,199,1423.19,40.53,96.44206,U101,U,U1,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd152e7fff,185,1422.92,17.52,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1c807fff,184,1422.49,48.66,601,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd313a7fff,90,1452.41,66.53,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04cdffff,0,1449.44,0,588.83752,W101,W,W1,W,10,2,2,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd06c1ffff,49,1435.16,49.32,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31247fff,232,1448.65,17.13,588.83752,U502,U,U5,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06c5ffff,52,1434.01,35.41,588.83752,U201,U,U2,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02387fff,86,1422.54,32.77,71.85508,U602,U,U6,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06947fff,41,1442.08,20.73,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1589ffff,208,1427.68,13.18,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06357fff,191,1429.99,23.28,325.18892,U602,U,U6,U,14,3,3,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b97fff,174,1422.26,60.54,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd00497fff,188,1425.54,42.38,601,U201,U,U2,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02b5ffff,,1424.79,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1c917fff,94,1422.36,72.94,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06697fff,174,1425.39,54.58,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31b5ffff,198,1463.57,31.04,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd004a7fff,187,1426.39,73.2,601,U201,U,U2,U,9,2,1,0.26,0,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3121ffff,195,1448.03,22.07,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd026f7fff,255,1422.14,74.84,71.85508,M102,M,M1,M,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06b5ffff,53,1436.48,22.57,85.77758,U602,U,U6,U,10,2,1,0.26,3,3,4,0.3,0,0.26,0.16,2,0.02
