id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd026f7fff,255.000000,74.840828,1422.140000,74.84,M102,M,M1,M,"2",71.855080,4.000000,0.260000,255.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd06b5ffff,53.000000,22.565329,1436.480000,22.57,U602,U,U6,U,"2",85.777580,1.000000,0.260000,53.00,3.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",10.000
8a658bd0205ffff,89.000000,30.850435,1422.630000,30.85,U201,U,U2,U,"2",71.855080,4.000000,0.260000,89.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd02ca7fff,211.000000,21.452618,1423.340000,21.45,U101,U,U1,U,"2",107.514090,3.000000,0.260000,211.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02217fff,89.000000,39.253109,1422.630000,39.25,U602,U,U6,U,"2",601.000000,1.000000,0.260000,89.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06027fff,186.000000,54.366566,1432.660000,54.37,U201,U,U2,U,"2",67.307400,4.000000,0.260000,186.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd024c7fff,212.000000,45.550404,1422.160000,45.55,U101,U,U1,U,"2",588.837520,2.000000,0.260000,212.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd158affff,183.000000,63.302876,1428.270000,63.30,U101,U,U1,U,"2",588.837520,2.000000,0.260000,183.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd151b7fff,93.000000,64.790901,1426.690000,64.79,U101,U,U1,U,"2",588.837520,2.000000,0.260000,93.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd029b7fff,193.000000,7.407529,1425.000000,7.41,U101,U,U1,U,"2",588.837520,2.000000,0.260000,193.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0699ffff,179.000000,9.982299,1439.080000,9.98,M101,M,M1,M,"2",588.837520,2.000000,0.260000,179.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd33267fff,183.000000,66.498413,1434.070000,66.50,U602,U,U6,U,"2",81.889980,3.000000,0.260000,183.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd154a7fff,49.000000,38.950829,1425.610000,38.95,U101,U,U1,U,"2",588.837520,2.000000,0.260000,49.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd062a7fff,199.000000,14.152893,1427.900000,14.15,U201,U,U2,U,"2",588.837520,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15647fff,90.000000,40.150314,1423.120000,40.15,U101,U,U1,U,"2",588.837520,2.000000,0.260000,90.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd026effff,86.000000,40.931625,1422.200000,40.93,M102,M,M1,M,"2",85.680040,1.000000,0.260000,86.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd11bb7fff,174.000000,56.636677,1422.270000,56.64,U101,U,U1,U,"2",588.837520,1.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd3135ffff,212.000000,27.904917,1451.160000,27.90,U201,U,U2,U,"2",588.837520,2.000000,0.260000,212.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd10a47fff,41.000000,44.299202,1423.130000,44.30,U101,U,U1,U,"2",601.000000,1.000000,0.260000,41.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1500ffff,181.000000,38.216759,1425.020000,38.22,U101,U,U1,U,"2",87.699030,4.000000,0.260000,181.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd02707fff,144.000000,2.257311,1422.190000,2.26,U301,U,U3,U,"2",103.626780,4.000000,0.260000,144.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd0625ffff,214.000000,23.213058,1427.950000,23.21,U602,U,U6,U,"2",325.188920,3.000000,0.260000,214.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd159affff,189.000000,2.280151,1430.120000,2.28,U101,U,U1,U,"2",75.086310,4.000000,0.260000,189.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd004d7fff,0.000000,0.000000,1425.660000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd02677fff,19.000000,51.827778,1422.210000,51.83,U602,U,U6,U,"2",71.855080,4.000000,0.260000,19.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd313affff,212.000000,56.133339,1451.250000,56.13,U201,U,U2,U,"2",588.837520,2.000000,0.260000,212.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1c92ffff,51.000000,52.576893,1422.550000,52.58,U602,U,U6,U,"2",601.000000,1.000000,0.260000,51.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd06daffff,183.000000,47.152863,1438.000000,47.15,U101,U,U1,U,"2",72.072330,4.000000,0.260000,183.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd0679ffff,174.000000,61.630711,1426.490000,61.63,U101,U,U1,U,"2",588.837520,2.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02ad7fff,0.000000,0.000000,1423.400000,0.00,M101,M,M1,M,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd152cffff,185.000000,9.504128,1422.650000,9.50,U101,U,U1,U,"2",106.174550,4.000000,0.260000,185.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02577fff,220.000000,55.058994,1422.500000,55.06,U101,U,U1,U,"2",588.837520,2.000000,0.260000,220.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02517fff,199.000000,8.038710,1422.610000,8.04,U101,U,U1,U,"2",588.837520,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15547fff,43.000000,69.081436,1425.920000,69.08,U101,U,U1,U,"2",588.837520,2.000000,0.260000,43.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02ba7fff,219.000000,22.167223,1424.250000,22.17,U602,U,U6,U,"2",601.000000,1.000000,0.260000,219.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0258ffff,191.000000,62.663261,1422.410000,62.66,U101,U,U1,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10b37fff,89.000000,38.995548,1424.540000,39.00,U405,U,U4,U,"2",52.657790,1.000000,0.260000,89.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1112ffff,216.000000,69.160149,1422.320000,69.16,U101,U,U1,U,"2",241.962680,2.000000,0.260000,216.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1c527fff,,,1422.150000,,W101,W,W1,W,"4",601.000000,1.000000,0.260000,,,4.000000,0.300000,,,0.16,0.020,,
8a658bd15107fff,210.000000,24.783579,1426.670000,24.78,U101,U,U1,U,"2",588.837520,2.000000,0.260000,210.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0246ffff,225.000000,18.576885,1422.210000,18.58,U101,U,U1,U,"2",588.837520,2.000000,0.260000,225.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd063a7fff,175.000000,11.872999,1429.860000,11.87,M201,M,M2,M,"2",588.837520,2.000000,0.260000,175.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd0606ffff,215.000000,33.661560,1431.590000,33.66,U201,U,U2,U,"2",588.837520,2.000000,0.260000,215.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10b6ffff,50.000000,71.858841,1423.830000,71.86,U101,U,U1,U,"2",80.778870,4.000000,0.260000,50.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1cd77fff,86.000000,34.127205,1422.200000,34.13,U201,U,U2,U,"2",972.806440,1.000000,0.260000,86.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd00c9ffff,0.000000,0.000000,1429.490000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd1cc77fff,184.000000,65.081261,1422.240000,65.08,U201,U,U2,U,"2",601.000000,1.000000,0.260000,184.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06d77fff,92.000000,51.251442,1439.030000,51.25,U201,U,U2,U,"2",588.837520,2.000000,0.260000,92.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31317fff,232.000000,29.602488,1453.240000,29.60,U201,U,U2,U,"2",588.837520,2.000000,0.260000,232.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd31757fff,182.000000,51.356701,1447.480000,51.36,U201,U,U2,U,"2",588.837520,2.000000,0.260000,182.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02cc7fff,211.000000,9.660827,1422.810000,9.66,M101,M,M1,M,"2",588.837520,2.000000,0.260000,211.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11d27fff,232.000000,38.489334,1423.050000,38.49,U101,U,U1,U,"2",96.442060,2.000000,0.260000,232.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0448ffff,177.000000,51.324413,1440.490000,51.32,U602,U,U6,U,"2",44.655930,2.000000,0.260000,177.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0671ffff,185.000000,5.197802,1427.430000,5.20,M304,M,M3,M,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1541ffff,191.000000,54.920082,1425.270000,54.92,U101,U,U1,U,"2",52.657790,4.000000,0.260000,191.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",17.000
8a658bd06b77fff,93.000000,32.098763,1438.170000,32.10,U602,U,U6,U,"2",85.777580,3.000000,0.260000,93.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd04d27fff,5.000000,79.779495,1460.990000,79.78,U201,U,U2,U,"2",588.837520,2.000000,0.260000,5.00,0.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"2",10.000
8a658bd31357fff,244.000000,25.194441,1451.940000,25.19,M201,M,M2,M,"2",588.837520,2.000000,0.260000,244.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd02647fff,44.000000,33.918465,1422.250000,33.92,U602,U,U6,U,"2",71.855080,4.000000,0.260000,44.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd06ba7fff,233.000000,33.177174,1436.690000,33.18,M201,M,M2,M,"2",588.837520,2.000000,0.260000,233.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15ce7fff,190.000000,16.630205,1427.710000,16.63,U101,U,U1,U,"2",588.837520,2.000000,0.260000,190.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd068dffff,185.000000,20.629646,1435.150000,20.63,U201,U,U2,U,"2",588.837520,2.000000,0.260000,185.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd028c7fff,191.000000,16.209503,1423.850000,16.21,U101,U,U1,U,"2",601.000000,1.000000,0.260000,191.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd15b6ffff,191.000000,58.502216,1426.270000,58.50,U101,U,U1,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1cd57fff,42.000000,7.723187,1422.210000,7.72,U201,U,U2,U,"2",972.806440,1.000000,0.260000,42.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd0602ffff,186.000000,20.839191,1432.180000,20.84,U201,U,U2,U,"2",67.307400,4.000000,0.260000,186.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd02cd7fff,193.000000,6.774246,1422.770000,6.77,U101,U,U1,U,"2",588.837520,2.000000,0.260000,193.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd3164ffff,213.000000,30.291162,1443.170000,30.29,U201,U,U2,U,"2",117.004360,4.000000,0.260000,213.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",16.000
8a658bd02377fff,0.000000,0.000000,1423.270000,0.00,U602,U,U6,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",7.000
8a658bd044cffff,0.000000,0.000000,1439.910000,0.00,W101,W,W1,W,"4",44.655930,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",9.000
8a658bd020b7fff,225.000000,5.625334,1422.400000,5.63,U101,U,U1,U,"2",588.837520,4.000000,0.260000,225.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd15cd7fff,205.000000,5.158276,1427.300000,5.16,U101,U,U1,U,"2",588.837520,2.000000,0.260000,205.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0272ffff,73.000000,65.847023,1422.240000,65.85,U301,U,U3,U,"2",588.837520,2.000000,0.260000,73.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1552ffff,51.000000,62.569580,1426.820000,62.57,U101,U,U1,U,"2",588.837520,2.000000,0.260000,51.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd065affff,192.000000,53.219200,1430.840000,53.22,M101,M,M1,M,"2",588.837520,2.000000,0.260000,192.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd026affff,65.000000,47.294781,1422.120000,47.29,F201,F,F2,F,"1",71.855080,4.000000,0.260000,65.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd3132ffff,202.000000,34.997536,1454.640000,35.00,M201,M,M2,M,"2",588.837520,2.000000,0.260000,202.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1510ffff,189.000000,16.054401,1426.220000,16.05,U101,U,U1,U,"2",75.086310,4.000000,0.260000,189.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"4",16.000
8a658bd15b0ffff,205.000000,5.005905,1426.450000,5.01,U602,U,U6,U,"2",588.837520,2.000000,0.260000,205.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd06a87fff,214.000000,17.980200,1432.930000,17.98,U602,U,U6,U,"2",588.837520,2.000000,0.260000,214.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0241ffff,188.000000,56.675648,1422.240000,56.68,U101,U,U1,U,"2",588.837520,2.000000,0.260000,188.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd33a6ffff,192.000000,6.140304,1441.270000,6.14,M102,M,M1,M,"2",588.837520,2.000000,0.260000,192.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06a17fff,246.000000,30.744228,1434.660000,30.74,U602,U,U6,U,"2",85.777580,2.000000,0.260000,246.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0295ffff,47.000000,65.697418,1425.280000,65.70,U101,U,U1,U,"2",325.188920,1.000000,0.260000,47.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd11a77fff,238.000000,16.939331,1422.140000,16.94,U101,U,U1,U,"2",588.837520,2.000000,0.260000,238.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06477fff,188.000000,8.622164,1429.380000,8.62,M304,M,M3,M,"2",588.837520,2.000000,0.260000,188.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11a47fff,174.000000,62.598743,1422.140000,62.60,U101,U,U1,U,"2",588.837520,2.000000,0.260000,174.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd06927fff,177.000000,56.100739,1444.260000,56.10,U201,U,U2,U,"2",588.837520,2.000000,0.260000,177.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02bb7fff,197.000000,22.077452,1423.980000,22.08,U602,U,U6,U,"2",601.000000,1.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd31a07fff,186.000000,56.501373,1461.930000,56.50,M102,M,M1,M,"2",588.837520,2.000000,0.260000,186.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd06297fff,217.000000,11.256127,1426.970000,11.26,A405,A,A4,A,"3",588.837520,2.000000,0.260000,217.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",16.000
8a658bd0629ffff,211.000000,21.621809,1426.610000,21.62,A405,A,A4,A,"3",588.837520,2.000000,0.260000,211.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd33277fff,94.000000,62.600815,1433.890000,62.60,U201,U,U2,U,"2",81.889980,3.000000,0.260000,94.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",16.000
8a658bd15497fff,89.000000,33.996838,1425.210000,34.00,U101,U,U1,U,"2",52.657790,4.000000,0.260000,89.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",15.000
8a658bd06757fff,195.000000,9.296945,1427.330000,9.30,M304,M,M3,M,"2",588.837520,2.000000,0.260000,195.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02b87fff,209.000000,34.421890,1423.960000,34.42,U602,U,U6,U,"2",601.000000,1.000000,0.260000,209.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd04527fff,185.000000,7.488952,1449.190000,7.49,U201,U,U2,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0228ffff,89.000000,35.788681,1422.510000,35.79,U602,U,U6,U,"2",601.000000,1.000000,0.260000,89.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15347fff,191.000000,27.369619,1423.500000,27.37,U101,U,U1,U,"2",588.837520,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1cc07fff,1.000000,63.262928,1422.200000,63.26,U201,U,U2,U,"2",601.000000,1.000000,0.260000,1.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd04417fff,215.000000,17.260490,1443.200000,17.26,U201,U,U2,U,"2",588.837520,2.000000,0.260000,215.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd1c82ffff,176.000000,66.091187,1422.570000,66.09,U602,U,U6,U,"2",601.000000,1.000000,0.260000,176.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd024a7fff,185.000000,50.436100,1422.340000,50.44,U101,U,U1,U,"2",588.837520,2.000000,0.260000,185.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0612ffff,209.000000,13.235995,1434.700000,13.24,U201,U,U2,U,"2",588.837520,2.000000,0.260000,209.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd31b37fff,185.000000,55.737900,1467.840000,55.74,U502,U,U5,U,"2",588.837520,2.000000,0.260000,185.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd02047fff,94.000000,56.840446,1422.790000,56.84,U201,U,U2,U,"2",103.626780,1.000000,0.260000,94.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd0242ffff,214.000000,6.552088,1422.300000,6.55,U101,U,U1,U,"2",588.837520,2.000000,0.260000,214.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11d37fff,54.000000,61.365261,1423.040000,61.37,U101,U,U1,U,"2",96.442060,1.000000,0.260000,54.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11817fff,188.000000,8.383252,1422.540000,8.38,U101,U,U1,U,"2",96.442060,3.000000,0.260000,188.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",16.000
8a658bd316c7fff,177.000000,49.929234,1441.590000,49.93,U602,U,U6,U,"2",588.837520,2.000000,0.260000,177.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd060affff,171.000000,60.579174,1430.400000,60.58,U201,U,U2,U,"2",588.837520,2.000000,0.260000,171.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1cd17fff,227.000000,8.852346,1422.160000,8.85,F201,F,F2,F,"1",588.837520,2.000000,0.260000,227.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11137fff,191.000000,46.982056,1422.360000,46.98,U101,U,U1,U,"2",241.962680,1.000000,0.260000,191.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd06057fff,209.000000,7.048140,1430.760000,7.05,U201,U,U2,U,"2",340.811840,2.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1cd47fff,103.000000,30.132582,1422.230000,30.13,U201,U,U2,U,"2",601.000000,1.000000,0.260000,103.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1cd27fff,65.000000,44.778885,1422.140000,44.78,F201,F,F2,F,"1",588.837520,2.000000,0.260000,65.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd0695ffff,186.000000,67.797615,1440.500000,67.80,U201,U,U2,U,"2",588.837520,2.000000,0.260000,186.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd15317fff,43.000000,59.627102,1424.010000,59.63,U101,U,U1,U,"2",106.174550,1.000000,0.260000,43.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd15c57fff,41.000000,61.915344,1427.670000,61.92,U101,U,U1,U,"2",588.837520,2.000000,0.260000,41.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd158f7fff,189.000000,58.356705,1427.660000,58.36,U101,U,U1,U,"2",588.837520,2.000000,0.260000,189.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd0646ffff,198.000000,8.238116,1429.120000,8.24,M304,M,M3,M,"2",588.837520,2.000000,0.260000,198.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd02c97fff,209.000000,25.704081,1423.080000,25.70,U101,U,U1,U,"2",588.837520,2.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11937fff,174.000000,4.902012,1422.920000,4.90,U101,U,U1,U,"2",588.837520,2.000000,0.260000,174.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1186ffff,191.000000,66.980843,1422.280000,66.98,U101,U,U1,U,"2",127.626300,3.000000,0.260000,191.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"4",16.000
8a658bd04d1ffff,200.000000,59.461639,1457.980000,59.46,U201,U,U2,U,"2",174.824880,1.000000,0.260000,200.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
